X,Y,id,modified,language,bibliographicCitation,institutionCode,datasetName,basisOfRecord,dynamicProperties,source,catalogNumber,occurrenceRemarks,sex,lifeStage,occurrenceStatus,associatedTaxa,eventID,samplingProtocol,eventDate,year,fieldNumber,waterBody,country,stateProvince,county,locality,minimumDepthInMeters,maximumDepthInMeters,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,identifiedBy,typeStatus,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificNameAuthorship,FID
172.1564,-34.143,3516,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3516 T5 Parapercis colias,Sourced from diver surveys 1990-1993,,,present,,1946,Diver survey,1990-06/1993-04,,T5,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.143,172.1564,WGS84,200,POINT (172.1564 -34.143),,,urn:lsid:marinespecies.org:taxname:276989,Parapercis colias,Animalia,Chordata,Actinopteri,Perciformes,Pinguipedidae,Parapercis,,colias,,"(Forster, 1801)",4533
174.5833,-35.8379,2862,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2862 W13 Chromis dispilus,Sourced from diver surveys 1990-1993,,,present,,1955,Diver survey,1990-06/1993-04,,W13,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8379,174.5833,WGS84,200,POINT (174.5833 -35.8379),,,urn:lsid:marinespecies.org:taxname:273720,Chromis dispilus,Animalia,Chordata,Actinopteri,Perciformes,Pomacentridae,Chromis,,dispilus,,"Griffin, 1923",4534
172.1564,-34.143,4442,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-4442 T5 Parika scaber,Sourced from diver surveys 1990-1993,,,present,,1946,Diver survey,1990-06/1993-04,,T5,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.143,172.1564,WGS84,200,POINT (172.1564 -34.143),,,urn:lsid:marinespecies.org:taxname:320098,Parika scaber,Animalia,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Parika,,scaber,,"(Forster, 1801)",4535
174.5833,-35.8379,3602,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3602 W13 Forsterygion flavonigrum,Sourced from diver surveys 1990-1993,,,present,,1955,Diver survey,1990-06/1993-04,,W13,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8379,174.5833,WGS84,200,POINT (174.5833 -35.8379),,,urn:lsid:marinespecies.org:taxname:280795,Forsterygion flavonigrum,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Forsterygion,,flavonigrum,,"Fricke & Roberts, 1994",4536
172.1564,-34.143,3336,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3336 T5 Pseudolabrus miles,Sourced from diver surveys 1990-1993,,,present,,1946,Diver survey,1990-06/1993-04,,T5,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.143,172.1564,WGS84,200,POINT (172.1564 -34.143),,,urn:lsid:marinespecies.org:taxname:282439,Pseudolabrus miles,Animalia,Chordata,Actinopteri,Perciformes,Labridae,Pseudolabrus,,miles,,"(Schneider & Forster, 1801)",4537
174.5833,-35.8379,3697,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3697 W13 Forsterygion lapillum,Sourced from diver surveys 1990-1993,,,present,,1955,Diver survey,1990-06/1993-04,,W13,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8379,174.5833,WGS84,200,POINT (174.5833 -35.8379),,,urn:lsid:marinespecies.org:taxname:280796,Forsterygion lapillum,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Forsterygion,,lapillum,,"Hardy, 1989",4538
172.1564,-34.143,1248,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-1248 T5 Pseudophycis barbata,Sourced from diver surveys 1990-1993,,,present,,1946,Diver survey,1990-06/1993-04,,T5,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.143,172.1564,WGS84,200,POINT (172.1564 -34.143),,,urn:lsid:marinespecies.org:taxname:282469,Pseudophycis barbata,Animalia,Chordata,Actinopteri,Gadiformes,Moridae,Pseudophycis,,barbata,,"Günther, 1863",4539
174.5833,-35.8379,3873,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3873 W13 Forsterygion varium,Sourced from diver surveys 1990-1993,,,present,,1955,Diver survey,1990-06/1993-04,,W13,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8379,174.5833,WGS84,200,POINT (174.5833 -35.8379),,,urn:lsid:marinespecies.org:taxname:280799,Forsterygion varium,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Forsterygion,,varium,,"(Forster, 1801)",4540
174.5833,-35.8379,2338,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2338 W13 Girella tricuspidata,Sourced from diver surveys 1990-1993,,,present,,1955,Diver survey,1990-06/1993-04,,W13,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8379,174.5833,WGS84,200,POINT (174.5833 -35.8379),,,urn:lsid:marinespecies.org:taxname:280870,Girella tricuspidata,Animalia,Chordata,Actinopteri,Perciformes,Kyphosidae,Girella,,tricuspidata,,"(Quoy & Gaimard, 1824)",4541
172.1564,-34.143,4241,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-4241 T5 Ruanoho whero,Sourced from diver surveys 1990-1993,,,present,,1946,Diver survey,1990-06/1993-04,,T5,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.143,172.1564,WGS84,200,POINT (172.1564 -34.143),,,urn:lsid:marinespecies.org:taxname:315532,Ruanoho whero,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Ruanoho,,whero,,"Hardy, 1986",4542
174.5833,-35.8379,1156,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-1156 W13 Gymnothorax prasinus,Sourced from diver surveys 1990-1993,,,present,,1955,Diver survey,1990-06/1993-04,,W13,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8379,174.5833,WGS84,200,POINT (174.5833 -35.8379),,,urn:lsid:marinespecies.org:taxname:271873,Gymnothorax prasinus,Animalia,Chordata,Actinopteri,Anguilliformes,Muraenidae,Gymnothorax,,prasinus,,"(Richardson, 1848)",4543
172.1564,-34.143,1435,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-1435 T5 Scorpaena cardinalis,Sourced from diver surveys 1990-1993,,,present,,1946,Diver survey,1990-06/1993-04,,T5,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.143,172.1564,WGS84,200,POINT (172.1564 -34.143),,,urn:lsid:marinespecies.org:taxname:274702,Scorpaena cardinalis,Animalia,Chordata,Actinopteri,Scorpaeniformes,Scorpaenidae,Scorpaena,,cardinalis,,"Solander & Richardson, 1842",4544
174.5833,-35.8379,4036,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-4036 W13 Notoclinops segmentatus,Sourced from diver surveys 1990-1993,,,present,,1955,Diver survey,1990-06/1993-04,,W13,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8379,174.5833,WGS84,200,POINT (174.5833 -35.8379),,,urn:lsid:marinespecies.org:taxname:281778,Notoclinops segmentatus,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Notoclinops,,segmentatus,,"(McCulloch & Phillipps, 1923)",4545
172.1564,-34.143,2164,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2164 T5 Scorpis violaceus,Sourced from diver surveys 1990-1993,,,present,,1946,Diver survey,1990-06/1993-04,,T5,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.143,172.1564,WGS84,200,POINT (172.1564 -34.143),,,urn:lsid:marinespecies.org:taxname:315588,Scorpis violaceus,Animalia,Chordata,Actinopteri,Perciformes,Kyphosidae,Scorpis,,violaceus,,"(Hutton, 1873)",4546
174.5833,-35.8379,4114,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-4114 W13 Notoclinops yaldwyni,Sourced from diver surveys 1990-1993,,,present,,1955,Diver survey,1990-06/1993-04,,W13,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8379,174.5833,WGS84,200,POINT (174.5833 -35.8379),,,urn:lsid:marinespecies.org:taxname:281779,Notoclinops yaldwyni,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Notoclinops,,yaldwyni,,"Hardy, 1987",4547
172.1564,-34.143,3398,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3398 T5 Suezichthys aylingi,Sourced from diver surveys 1990-1993,,,present,,1946,Diver survey,1990-06/1993-04,,T5,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.143,172.1564,WGS84,200,POINT (172.1564 -34.143),,,urn:lsid:marinespecies.org:taxname:278737,Suezichthys aylingi,Animalia,Chordata,Actinopteri,Perciformes,Labridae,Suezichthys,,aylingi,,"Russell, 1985",4548
174.5833,-35.8379,3154,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3154 W13 Notolabrus celidotus,Sourced from diver surveys 1990-1993,,,present,,1955,Diver survey,1990-06/1993-04,,W13,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8379,174.5833,WGS84,200,POINT (174.5833 -35.8379),,,urn:lsid:marinespecies.org:taxname:281786,Notolabrus celidotus,Animalia,Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,,celidotus,,"(Bloch & Schneider, 1801)",4549
172.1549,-34.1518,2504,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2504 T6 Aplodactylus arctidens,Sourced from diver surveys 1990-1993,,,present,,1947,Diver survey,1990-06/1993-04,,T6,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.1518,172.1549,WGS84,200,POINT (172.1549 -34.1518),,,urn:lsid:marinespecies.org:taxname:279656,Aplodactylus arctidens,Animalia,Chordata,Actinopteri,Perciformes,Aplodactylidae,Aplodactylus,,arctidens,,"Richardson, 1839",4550
174.5833,-35.8379,3260,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3260 W13 Notolabrus fucicola,Sourced from diver surveys 1990-1993,,,present,,1955,Diver survey,1990-06/1993-04,,W13,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8379,174.5833,WGS84,200,POINT (174.5833 -35.8379),,,urn:lsid:marinespecies.org:taxname:281788,Notolabrus fucicola,Animalia,Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,,fucicola,,"(Richardson, 1840)",4551
172.1549,-34.1518,2038,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2038 T6 Atypichthys latus,Sourced from diver surveys 1990-1993,,,present,,1947,Diver survey,1990-06/1993-04,,T6,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.1518,172.1549,WGS84,200,POINT (172.1549 -34.1518),,,urn:lsid:marinespecies.org:taxname:279826,Atypichthys latus,Animalia,Chordata,Actinopteri,Perciformes,Kyphosidae,Atypichthys,,latus,,"McCulloch & Waite, 1916",4552
174.5833,-35.8379,4208,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-4208 W13 Obliquichthys maryannae,Sourced from diver surveys 1990-1993,,,present,,1955,Diver survey,1990-06/1993-04,,W13,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8379,174.5833,WGS84,200,POINT (174.5833 -35.8379),,,urn:lsid:marinespecies.org:taxname:281800,Obliquichthys maryannae,Animalia,Chordata,Actinopteri,Perciformes,Tripterygiidae,Obliquichthys,,maryannae,,"Hardy, 1987",4553
172.1549,-34.1518,1553,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-1553 T6 Caesioperca lepidoptera,Sourced from diver surveys 1990-1993,,,present,,1947,Diver survey,1990-06/1993-04,,T6,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.1518,172.1549,WGS84,200,POINT (172.1549 -34.1518),,,urn:lsid:marinespecies.org:taxname:280011,Caesioperca lepidoptera,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Caesioperca,,lepidoptera,,"(Forster, 1801)",4554
174.5833,-35.8379,3496,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-3496 W13 Odax pullus,Sourced from diver surveys 1990-1993,,,present,,1955,Diver survey,1990-06/1993-04,,W13,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8379,174.5833,WGS84,200,POINT (174.5833 -35.8379),,,urn:lsid:marinespecies.org:taxname:281815,Odax pullus,Animalia,Chordata,Actinopteri,Perciformes,Odacidae,Odax,,pullus,,"(Forster, 1801)",4555
172.1549,-34.1518,1365,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-1365 T6 Centroberyx affinis,Sourced from diver surveys 1990-1993,,,present,,1947,Diver survey,1990-06/1993-04,,T6,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.1518,172.1549,WGS84,200,POINT (172.1549 -34.1518),,,urn:lsid:marinespecies.org:taxname:276891,Centroberyx affinis,Animalia,Chordata,Actinopteri,Beryciformes,Berycidae,Centroberyx,,affinis,,"(Günther, 1859)",4556
172.1549,-34.1518,2618,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2618 T6 Cheilodactylus spectabilis,Sourced from diver surveys 1990-1993,,,present,,1947,Diver survey,1990-06/1993-04,,T6,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.1518,172.1549,WGS84,200,POINT (172.1549 -34.1518),,,urn:lsid:marinespecies.org:taxname:311551,Cheilodactylus spectabilis,Animalia,Chordata,Actinopteri,Perciformes,Cheilodactylidae,Cheilodactylus,,spectabilis,,"Hutton, 1872",4557
174.5833,-35.8379,1337,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-1337 W13 Optivus elongatus,Sourced from diver surveys 1990-1993,,,present,,1955,Diver survey,1990-06/1993-04,,W13,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8379,174.5833,WGS84,200,POINT (174.5833 -35.8379),,,urn:lsid:marinespecies.org:taxname:281927,Optivus elongatus,Animalia,Chordata,Actinopteri,Beryciformes,Trachichthyidae,Optivus,,elongatus,,"(Günther, 1859)",4558
172.1549,-34.1518,2801,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2801 T6 Chromis dispilus,Sourced from diver surveys 1990-1993,,,present,,1947,Diver survey,1990-06/1993-04,,T6,Pacific Ocean,New Zealand,,,Three Kings Is,6,45,-34.1518,172.1549,WGS84,200,POINT (172.1549 -34.1518),,,urn:lsid:marinespecies.org:taxname:273720,Chromis dispilus,Animalia,Chordata,Actinopteri,Perciformes,Pomacentridae,Chromis,,dispilus,,"Griffin, 1923",4559
174.5833,-35.8379,4521,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-4521 W13 Parika scaber,Sourced from diver surveys 1990-1993,,,present,,1955,Diver survey,1990-06/1993-04,,W13,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8379,174.5833,WGS84,200,POINT (174.5833 -35.8379),,,urn:lsid:marinespecies.org:taxname:320098,Parika scaber,Animalia,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Parika,,scaber,,"(Forster, 1801)",4560
174.5833,-35.8379,2008,2015-09-19T12:00:00.000Z,en,"F. J. Brook (2002) Biogeography of near-shore reef fishes in northern New Zealand, Journal of the Royal Society of New Zealand, 32:2, 243-274, DOI:10.1080/03014223.2002.9517694",DoC,Near-shore reef fishes in northern New Zealand,HumanObservation,,,MBIS-2008 W13 Pempheris adspersus,Sourced from diver surveys 1990-1993,,,present,,1955,Diver survey,1990-06/1993-04,,W13,Pacific Ocean,New Zealand,,,Whangarei,6,45,-35.8379,174.5833,WGS84,200,POINT (174.5833 -35.8379),,,urn:lsid:marinespecies.org:taxname:310126,Pempheris adspersus,Animalia,Chordata,Actinopteri,Perciformes,Pempheridae,Pempheris,,adspersus,,"Griffin, 1927",4561
